sn_name,z,mu_resid,logMstar,Reff_kpc,stellar_age_Gyr,sSFR,metallicity,morphology,logsSFR,D_reg_proxy,logD_reg_proxy,G_sat_proxy,potential_proxy_logM_over_Reff,age_factor,H0_inferred_proxy
SN_SYN_00024,0.10802027855462074,-0.2822551713393442,11.070470698625222,4.3441341574335866,6.285574546624156,5.179361579499454e-12,9.222759019117525,elliptical,-11.285723769132728,7.556622035779569,0.878327700386313,0.9992518232642781,10.432567469766937,1.2571149093248313,76.75575197106666
SN_SYN_00025,0.03629652559163936,0.03507009340635813,9.087971274610357,3.6746362471010467,3.4560806221801874,3.6902157168468065e-10,8.418628850214576,dwarf,-9.43294824579272,0.05763791435939032,-1.2392917426150882,4.520547263386452e-06,8.52275691995084,0.6912161244360375,66.32020773006724
SN_SYN_00026,0.15842807223237698,-0.07287890390775355,9.923669340806226,3.215473705929779,8.532609114338731,4.1452817491164956e-10,8.601334052661898,spiral,-9.382445945710067,0.9297669495954777,-0.031625895734583034,0.2343589630732418,9.416424378253105,1.7065218228677463,69.70046529771282
SN_SYN_00027,0.09507807068303888,-0.14018622138652265,9.23559946204924,1.924629793278967,3.675732004286603,6.413548566061103e-10,8.528983084262377,dwarf,-9.192901612254222,0.16240955442240176,-0.7893884251510591,0.0002848934746680208,8.951252257658323,0.7351464008573206,71.89474386446145
SN_SYN_00028,0.014686622327175346,-0.01964121048119193,8.837223190838436,3.5795559841046116,3.633177975663895,7.601213353136417e-10,8.200012733523295,dwarf,-9.119117077388712,0.03457065558287905,-1.4612923846078052,5.850461900285162e-07,8.283394031684088,0.726635595132779,68.01240599309823
SN_SYN_00029,0.12217744600520555,0.010434922874118985,11.113463604281934,6.222501137062341,7.4259948506901985,1.8893672581040907e-11,8.626594696538135,spiral,-10.723683615045193,6.655590299370487,0.8231865800796941,0.9987573360085829,10.31949861964094,1.4851989701380397,67.07688899511497
SN_SYN_00030,0.06817827329616202,0.059798287601485034,10.745153475167491,5.719765497177812,2.172440530342148,2.9324490018118975e-10,8.668432579347092,spiral,-9.532769531957282,1.1598926977184736,0.06441781427499797,0.42573736307149845,9.987775251508971,0.4344881060684296,65.56925345827273
SN_SYN_00031,0.2727644615830215,-0.029196066528079656,11.493960945056848,3.4074764601206025,9.307060029030795,9.175592178195801e-12,8.84230084349744,elliptical,-11.037365897492922,34.967319219490655,1.5436623382626338,0.9999983669856926,10.961528080777589,1.8614120058061592,68.31233178025424
SN_SYN_00032,0.043672337462421114,0.01973797857274601,9.852861276866424,4.578258558294621,7.654345599242444,2.518287074051841e-11,8.499794810016635,spiral,-10.598894763676071,0.5085945007836851,-0.29362833997669224,0.026675002295828004,9.192160960946046,1.530869119848489,66.79013185262207
SN_SYN_00033,0.155438859614491,-0.05482295718758686,10.579488370817517,3.796682998146048,5.215547974159434,1.4602772494612448e-11,8.648153102847203,spiral,-10.835564680873075,2.4044083881174805,0.38100823439672094,0.931924937655305,10.000084033330918,1.0431095948318867,69.12330389173638
SN_SYN_00034,0.3137108623112068,-0.0173438183450356,10.246973081347539,7.692642882165137,4.457539667530723,5.56953906052271e-10,8.64731659637303,spiral,-9.254180745895377,0.4866961699474846,-0.3127420714207996,0.022465887711479095,9.36089750982296,0.8915079335061445,67.94048772271005
SN_SYN_00035,0.34350242155894856,-0.10250677783642696,8.492608689286673,3.773326271469603,3.4960442133094842,2.2469265292433888e-10,8.322076036387493,dwarf,-9.64841112805521,0.014382358452044015,-1.8421698915106128,1.7525901814555036e-08,7.915884329945069,0.6992088426618969,70.65798563242348
SN_SYN_00036,0.007301055278563904,-0.08024286680091827,9.408883109893928,3.663671343410596,2.056489549021642,3.809822878438776e-10,8.366228228980162,dwarf,-9.419095214535599,0.07990097028380556,-1.097447946764306,1.6694019279821717e-05,8.844966602361305,0.4112979098043284,69.93723686968
SN_SYN_00037,0.2668138717993143,-0.057614348899462424,9.855503955793361,4.884982243908202,6.010645720903401,3.259074329627078e-10,8.931113754246681,spiral,-9.48690573447847,0.3952411153854919,-0.4031378837801237,0.00989666649978059,9.16664096632336,1.2021291441806803,69.21221788716282
SN_SYN_00038,0.21828929780625972,0.08400799966568881,10.118316240656396,4.541605124248521,7.328584604111271,5.453372929564985e-11,8.83829602276061,spiral,-10.263334802017155,0.9124460586754628,-0.03979280041892051,0.22113240194842884,9.461106869428558,1.4657169208222542,64.84228289489535
SN_SYN_00039,0.04214232456056589,0.057724783685053696,10.214837405052315,3.2071574724749885,4.086326574240707,4.478952051445103e-10,8.726536778128505,spiral,-9.348823586786004,1.0112716295657282,0.004867823619669721,0.2999071813903153,9.708717120600038,0.8172653148481415,65.631894381552
SN_SYN_00040,0.3388571944525859,-0.20383015086359932,10.906141637559324,3.956149982345926,6.582410402262987,1.1931760443599523e-09,8.591391988300508,spiral,-8.92329547464179,5.897406990120185,0.7706611002153533,0.9979857193628029,10.308868889702307,1.3164820804525974,74.03309857861333
SN_SYN_00041,0.0070260923943686595,-0.07804161490168315,10.335764925035079,6.416792951118236,7.75978634191039,3.4894161965087575e-12,8.87968981474581,elliptical,-11.45724722743718,1.1153494438548472,0.047410955062776296,0.38795815422131774,9.528446898777633,1.551957268382078,69.86637643838644
SN_SYN_00042,0.2746789506404676,-0.1326905120074572,10.357265112382127,3.235137609926241,5.640119824233388,1.5937378868505155e-10,8.59875366705886,spiral,-9.79758310304956,1.800890320387552,0.255487263790695,0.811616851000015,9.847372353819274,1.1280239648466774,71.64699811633292
SN_SYN_00043,0.0052615172825487815,-0.018929366285731653,9.969966388141644,4.270939635800911,3.1423691315474436,6.454276368916068e-11,8.767819480985436,spiral,-10.190152442259436,0.35021356211291543,-0.45566703975812467,0.006123843182609462,9.339442954861351,0.6284738263094887,67.99011406731051
SN_SYN_00044,0.30386909325595746,-0.18705399131157618,10.86015787044405,3.131300168829006,8.970147493640122,2.0916537240972337e-12,9.032927507904024,elliptical,-11.679510211851309,8.585331752709495,0.9337570817435666,0.9995508239346338,10.364433169030395,1.7940294987280243,73.46334426347228
SN_SYN_00045,0.22476905569799044,0.009224234486903543,11.502592343680622,2.8649953508835506,9.72779734721656,2.9250547240958813e-12,8.99385848140462,elliptical,-11.533866004402126,43.9505464633863,1.642964279285964,0.9999993456913666,11.045468422119711,1.945559469443312,67.11429764613275
SN_SYN_00046,0.03264864000710851,-0.08994171368297756,10.876311812481301,6.33478542169672,2.4531709223806386,1.6006561004342544e-10,8.934929561496352,spiral,-9.795701965848869,1.5611563359532572,0.19344639597857777,0.7087112105395211,10.074579903877682,0.4906341844761277,70.25030906817933
SN_SYN_00047,0.163447338689637,-0.02288887780144365,10.16136153200076,7.927330434111005,4.619768917696108,2.1453955635622866e-11,8.771175352824896,spiral,-10.668492621785024,0.39903870121242785,-0.39898498173702074,0.010278576958689683,9.262234570777192,0.9239537835392216,68.11420186474079
SN_SYN_00048,0.03659173978807414,0.013340815698937459,9.547409311701474,4.487927137333699,8.573684525291005,1.3823139549970167e-11,8.558075480612915,spiral,-10.859393307585826,0.2811782730017866,-0.5510182408356614,0.00255373889647705,8.895363514280191,1.714736905058201,66.98718585789439
SN_SYN_00049,0.2315762279121507,-0.08623950992341273,8.33558548967729,1.943580017246833,2.6879965000953074,1.6967246595710903e-09,8.521782699236505,dwarf,-8.770388628236761,0.015761961740586503,-1.8023897310031276,2.5281393766181134e-08,8.046983064425264,0.5375993000190615,70.13063940370789
SN_SYN_00050,0.12389119981264898,0.015355501303403817,9.02287282573087,2.1194025697760566,3.7505216877787584,1.6297010302979796e-10,8.50429786364019,dwarf,-9.78789205989102,0.09183684587494093,-1.0369830404799787,2.913500739717958e-05,8.696659369148971,0.7501043375557517,66.9250641698966
SN_SYN_00051,0.08123231255862326,0.11838753249428494,8.299580085538361,2.820771187398228,4.860599502966363,4.953236572935634e-10,8.318281649386844,dwarf,-9.305110929060362,0.01605640605434452,-1.794351657403274,2.7224085907186177e-08,7.849212226635959,0.9721199005932727,63.82376061268771
SN_SYN_00052,0.09353022486450702,0.01695378380903012,11.140108467908385,0.9499403295903569,9.453387327728192,3.238367264785269e-12,8.94392462643316,elliptical,-11.489673899243932,56.22977545707082,1.749966349240333,0.9999997557837552,11.16241214192852,1.8906774655456384,66.87582301752522
SN_SYN_00053,0.041079950073185774,-0.19108428841603586,10.532613005159131,4.842238937954412,3.719586286697684,8.637116909646725e-11,8.760133322612123,spiral,-10.06363120187142,1.2913582613155359,0.11104674523128437,0.5325051199401775,9.847566789472078,0.7439172573395367,73.59982034157846
SN_SYN_00054,0.18562337364681192,-0.23092587480571888,10.295973564632405,5.3998770747252465,8.078738089837106,3.245521206071717e-11,8.776355068424728,spiral,-10.488715548865367,1.2489606613072863,0.09654875955409893,0.49916818394952406,9.563589691175391,1.6157476179674213,74.9626742735087
SN_SYN_00055,0.039175310401708664,-0.12570027040794465,11.451475394516384,1.5961646951443713,9.269470021170081,2.2136936755912642e-12,8.905514753863226,elliptical,-11.654882475690565,67.47235407387664,1.8291258627187983,0.9999998822023708,11.248397693903824,1.8538940042340162,71.41672829026471
SN_SYN_00056,0.180835118960055,0.1000138150697619,9.888076998714231,4.6354281824547785,9.682511228853809,2.697778799668921e-11,8.574558499628177,spiral,-10.568993662529746,0.6574485846242288,-0.18213820525202795,0.07108578076137048,9.22198714185432,1.9365022457707617,64.36609079466189
SN_SYN_00057,0.21079169300141642,0.03592026172651913,9.729226171934599,11.104107493485401,5.075320588957426,9.737835254531053e-11,8.689582558834065,spiral,-10.011537577156453,0.11355272068151785,-0.9448024557831713,6.80958350875276e-05,8.683742514608978,1.0150641177914852,66.29424732491798
SN_SYN_00058,0.157129749240066,0.08778201313454011,8.37500970471861,1.8099762808114306,6.6415410480311845,1.684348346069291e-09,8.196471192797391,dwarf,-8.773568085561585,0.038215201641474864,-1.4177638445299081,8.735830330300358e-07,8.117336821109207,1.3283082096062369,64.7296850495411
SN_SYN_00059,0.34600497088973925,-0.12190781262154653,9.09140834637776,1.413597931234756,0.7130853056152913,1.1449325778790485e-09,8.558816712395839,dwarf,-8.941220087050917,0.042724784475718536,-1.3693201193911282,1.3648309981439243e-06,8.941082445457708,0.14261706112305825,71.29210844726524
SN_SYN_00060,0.008507401802662436,-0.1619426999132556,10.668420900419159,4.0367044197082915,5.666448531996028,2.1746756874233765e-10,8.808724405602216,spiral,-9.662605500853845,2.9656982060032795,0.47212695446848113,0.969405885599838,10.062393950263074,1.1332897063992056,72.61869439708768
SN_SYN_00061,0.09403272634658913,-0.2954132202925648,10.092545011481182,2.3778564666564734,6.227750388284025,3.0588229335550417e-10,8.570361756644877,spiral,-9.51444566234375,1.4418118112892786,0.15890857893254798,0.6390003226493437,9.716359375504815,1.245550077656805,77.22226586464323
SN_SYN_00062,0.03775098387290994,-0.10387842745614612,10.505503752670391,5.838594838715695,7.500296526464667,2.4682490292118853e-10,8.645830213711196,spiral,-9.607611025126447,1.7633657696610006,0.24634240604249327,0.7983998412389458,9.739195413643653,1.5000593052929334,70.70263211982213
SN_SYN_00063,0.3205167364680456,-0.2192094254869625,9.60321623993402,3.9200905136949573,7.778254635054015,5.702932659077453e-11,8.645893501421353,spiral,-10.243901756586688,0.33861805878111195,-0.47028988432557495,0.005356337458420222,9.009920145070597,1.555650927010803,74.55929307128123
SN_SYN_00064,0.1452503961181243,0.13546934468707558,9.521459863230145,11.233873028004348,7.651427282850619,2.2205123428782124e-10,8.895158808016921,spiral,-9.653546808426356,0.09660699244199322,-1.0149914380869025,3.5676209156013074e-05,8.470930352319957,1.5302854565701238,63.32366279932523
SN_SYN_00065,0.09598947138070646,0.054598854453941525,10.480683344617361,4.478517019307675,5.672471791755597,6.420901917982013e-11,9.14521111316225,spiral,-10.192403964066456,1.7364058367637478,0.23965123700888039,0.7882977818204263,9.829549115653267,1.1344943583511193,65.72644239237701
SN_SYN_00066,0.16802622731280284,-0.09721414249364323,10.472364812519777,4.047994481100999,6.93099354833256,3.5083990679824874e-11,8.975676007788383,spiral,-10.454891013035343,2.212307755983572,0.3448455419041152,0.9075071928734912,9.865124900790063,1.386198709666512,70.4859771940514
SN_SYN_00067,0.2885656791739148,-0.1520934446287251,9.985572361677145,6.312728137802646,8.131955259486269,1.4898613193482146e-10,8.764170498772947,spiral,-9.826854155107753,0.5255275703841948,-0.2794044949513788,0.030295720158793983,9.185355275152652,1.6263910518972537,72.2900600422844
SN_SYN_00068,0.012034872927801072,0.04318069487036303,8.804860938185207,1.9491290870794606,2.392622115501497,2.4988055197007403e-10,8.616326267257168,dwarf,-9.602267543396367,0.04218945072420988,-1.3747961287778143,1.2977016871732949e-06,8.515020335624886,0.4785244231002994,66.0729591442631
SN_SYN_00069,0.2386253336755606,0.12939999264579263,10.206585346925937,3.49012310731188,4.967404806276983,3.1272802802163086e-10,8.851340994974672,spiral,-9.504833193686249,1.0659393351811215,0.0277324887939452,0.34589139901759786,9.663744600802492,0.9934809612553966,63.500902544592876
SN_SYN_00070,0.03903886816206829,0.05525875037540211,9.052148130204516,1.793272068947451,4.002707458242123,2.0436075277944862e-10,8.30326947435776,dwarf,-9.689602506227793,0.12231205749473541,-0.912530728202357,9.166366639337071e-05,8.79850194600828,0.8005414916484247,65.70647160139606
SN_SYN_00071,0.2673297305907766,0.04787671358797248,10.637921794956698,7.496448051431354,4.036180308098394,4.121099461243289e-11,8.766305322922012,spiral,-10.384986903808858,1.1348199237480054,0.054926951989746876,0.4045171918159087,9.763066259172886,0.8072360616196788,65.93022438596437
SN_SYN_00072,0.006213821834026171,-0.18343471449519916,11.604146331134329,1.4685440130982972,9.417499409355756,1.1705361588133558e-12,8.873880280776934,elliptical,-11.931615166050602,105.55822791491221,2.0234920907822387,0.9999999803360083,11.437259364028128,1.8834998818711512,73.34100205874147
SN_SYN_00073,0.04419120107272149,-0.12876778112164755,10.104228632774303,4.129508185551394,4.932408120681583,1.0074956441490779e-10,8.669711665005414,spiral,-9.996756822830633,0.7077204584818495,-0.15013824981320736,0.09318103752383265,9.488330301461682,0.9864816241363166,71.51768577230762
SN_SYN_00074,0.09491359327836194,0.01094026210916314,8.141894176815631,2.7566176356511596,4.254021034008433,9.537365787909402e-10,8.072667790672465,dwarf,-9.020571560489799,0.010271682773550823,-1.9883584016412443,4.5595957420428014e-09,7.701517646561531,0.8508042068016867,67.0612808576271
SN_SYN_00075,0.03598421432726693,-0.2332679550021578,10.36956726103366,6.842200103048593,3.93759586312083,1.0095502988461065e-10,8.732560003203446,spiral,-9.995872038318042,0.6571138900430703,-0.18235935261575095,0.0709514002164512,9.534371489872276,0.7875191726241659,75.04357021742359
SN_SYN_00076,0.03363877337104591,0.17615669088050517,10.986860263427305,12.15903776654254,2.6712872133395984,1.3251564433059413e-09,8.612716141827,spiral,-8.877732847422404,1.1231086437805644,0.05042176971842896,0.39456279551400625,9.90196105602479,0.5342574426679196,62.14820052693505
SN_SYN_00077,0.17877728621639555,-0.04622289177221939,10.642269317730971,7.8360932624099275,4.008619546316386,1.6671339942739398e-10,8.73386993836009,spiral,-9.778029492772406,1.0905606891051187,0.03764983883730172,0.36683790831198554,9.748169721558225,0.8017239092632773,68.85008406958863
SN_SYN_00078,0.3487334955112892,-0.010678097612568535,10.471732001852956,5.5735828407385295,8.392678970740494,1.0812591469444885e-10,8.724818889586054,spiral,-9.966070205584272,1.86983065591189,0.27180227577004135,0.8335248224852998,9.725597541376832,1.678535794148099,67.73225208488583
SN_SYN_00079,0.04239301286452933,-0.17758690889567044,11.383622481570013,4.635314363184601,10.097720091481332,2.0767999502155405e-12,8.824568466232183,elliptical,-11.682605335290509,21.281694097286813,1.3280061963588692,0.999988098269891,10.717543288598293,2.0195440182962665,73.14375942121802
SN_SYN_00080,0.038298433709495004,-0.20057615979421195,10.02291114269892,3.765613331659813,7.572398537305829,2.749114462935936e-10,8.72673045657014,spiral,-9.560807177367677,0.9068729240348632,-0.04245356438081933,0.21694042819026213,9.447075419835038,1.5144797074611658,73.92224170938427
SN_SYN_00081,0.033194608595055845,0.03486898038158748,10.82236760752974,9.412259205259907,6.486797832801079,4.26725605005791e-11,8.986306497415331,spiral,-10.369851297194367,2.0201437052075777,0.3053822645747439,0.8721496286135251,9.848673728776713,1.2973595665602158,66.32635032492128
SN_SYN_00082,0.3392016973926559,-0.24425672864032494,10.978643927140057,3.760391300459255,8.490592461590147,1.732101691439517e-12,8.773763268362165,elliptical,-11.761426614204018,8.987637133337062,0.9536455299052327,0.999625979447892,10.403410887853862,1.6981184923180295,75.42429201292933
SN_SYN_00083,0.04310519364011521,0.041818261322041465,9.084790745600781,1.4420748750520127,7.483343720595553,1.292013012944642e-10,8.123671154503352,dwarf,-9.888733112175617,0.2704977988958874,-0.5678362644992214,0.002188081916557303,8.925802935302173,1.4966687441191104,66.11442790160925
SN_SYN_00084,0.3308568096839867,0.061416821344032056,9.02956242202605,3.7607669901881646,3.2904255197205106,7.202928256497359e-10,8.018161464857432,dwarf,-9.142490910915727,0.04733385685717201,-1.3248281069086427,2.0561113354382657e-06,8.454285995811937,0.6580851039441021,65.52039881596832
SN_SYN_00085,0.32991435814282427,0.022763913080967518,8.495119804438705,1.2786425976711115,0.5469358100729669,4.494083168533651e-10,7.946291028110122,dwarf,-9.34735889468925,0.009678408945450087,-2.014196031431759,3.593981362872838e-09,8.388370635683467,0.10938716201459338,66.6971249993497
SN_SYN_00086,0.055838191789497095,-0.0774615702989136,9.721121613565021,3.9134630817971057,4.337428328097848,1.5079391820443154e-10,8.795837028785373,spiral,-9.82161617400682,0.278888410483945,-0.5545695329460353,0.0024717640634420806,9.128560372367705,0.8674856656195695,69.84771619556545
SN_SYN_00087,0.1344527449747009,-0.11580691869664163,10.607519498374183,7.087233582147648,8.281625578722762,9.980141986492099e-11,8.7955200351225,spiral,-10.000863280004074,1.988929872408844,0.2986194706242919,0.8650418037699283,9.757042751831648,1.6563251157445524,71.09208971473456
SN_SYN_00088,0.1335620942115487,-0.08462943574433371,9.030181165863636,2.1159149424337595,2.643927966116097,2.8209855368970405e-10,8.202839488300606,dwarf,-9.549599140452896,0.07072401387272771,-1.1504330993339416,1.0247622064678091e-05,8.704682960333251,0.5287855932232194,70.0786591529018
SN_SYN_00089,0.023038203922494265,0.009027125468102068,10.418646731963932,4.7995107105839905,4.6736524987264705,5.034888198176692e-11,8.568440190832582,spiral,-10.298010168696067,1.2029820485979124,0.08025914666400281,0.4617349314015076,9.737449766780964,0.9347304997452941,67.12039002553439
SN_SYN_00090,0.14128153893723255,0.07322726604483751,9.24047860355674,2.061347355776182,1.992079972597422,9.201242724105396e-10,8.249119214237012,dwarf,-9.036153512679093,0.09394141206704358,-1.027142916067651,3.189880619528506e-05,8.926327423041018,0.3984159945194844,65.16500656188566
SN_SYN_00091,0.18727321453990958,-0.004921662595547708,9.687399749195107,8.021294429594901,4.925806020867774,6.54629254446818e-11,8.756177003052377,spiral,-10.184004590593956,0.13938671436657862,-0.8557786190088305,0.00015458890808984753,8.78315529135128,0.9851612041735548,67.55293598250209
SN_SYN_00092,0.0062744307585893165,-0.14952482879898588,10.707035689116045,5.058333486443676,3.6017657477095395,1.75689032750515e-10,8.677251541360741,spiral,-9.755255348149518,1.8002169534506547,0.2553248473303338,0.8113880271744158,10.003028230942784,0.7203531495419079,72.20459931424747
SN_SYN_00093,0.06644666173813671,0.11288085725565353,11.005169588611787,5.009288625313449,1.5299290042026676,1.4481522970301207e-10,9.041689668839034,spiral,-9.839185762529947,1.820601100284586,0.26021480086215054,0.818184091783979,10.305393533011365,0.3059858008405335,63.985817809569305
SN_SYN_00094,0.10096786972341748,-0.197638084188704,10.880368115418156,11.646377358987769,3.960479629237073,2.573170585216475e-10,8.641700819039492,spiral,-9.589531421810449,1.2573602606202599,0.09945973017826526,0.5058706709500004,9.814177257666843,0.7920959258474146,73.82229005066509
SN_SYN_00095,0.24954204993660362,-0.2541104275168886,10.33971575976677,2.7887495566721463,4.711088470234568,4.962368212337582e-11,8.884783292021392,spiral,-10.304311013813628,1.7373507215145871,0.23988749895560005,0.7886607032643586,9.894306245514716,0.9422176940469136,75.76732979480224
SN_SYN_00096,0.14393804504982463,-0.07162975945670762,10.570287648667863,5.693298386874002,3.299157163889229,7.240394915452645e-11,8.638082527558591,spiral,-10.140237745277375,1.0882542003111726,0.036730352069678666,0.3648731089998785,9.8149237028017,0.6598314327778458,69.66038147650522
SN_SYN_00097,0.05401195250639146,-0.014255536506434206,9.191354090512522,3.2514215024900475,4.678939820443237,1.8203347561143538e-10,7.856884037987894,dwarf,-9.73984873873766,0.1053132535279448,-0.9775169700125307,5.0381394835993806e-05,8.679280817005429,0.9357879640886473,67.84393100805615
SN_SYN_00098,0.02897927495221748,0.11344754400137931,8.004867145841477,3.5966059304555413,2.6382430849522467,1.828832461498363e-10,8.645678852818522,dwarf,-9.737826078219301,0.003918414564462664,-2.406889617975279,9.656093803260425e-11,7.448974289786679,0.5276486169904493,63.969121680359976
